KN806937.1	8588	8666	1	0.147244	13	0.00083	0.042	0.85051	0.70327
KN806945.1	19374	19404	1	-0.116333	10	0.037	0.045	0.58867	0.705
KN806954.1	4264	4351	1	0.146667	10	0.046	0.37	0.83367	0.687
KN806983.1	13479	13653	1	0.143833	10	0.0059	0.032	0.87533	0.7315
KN806987.1	10091	10125	1	0.161833	10	0.011	0.055	0.82533	0.6635
KN807002.1	16635	16726	1	-0.156667	10	0.0029	0.0088	0.069333	0.226
KN807016.1	29450	29508	1	-0.130083	10	0.14	0.25	0.25267	0.38275
KN807019.1	11527	11721	1	-0.101750	10	0.37	0.64	0.743	0.84475
KN807020.1	25302	25352	1	-0.101607	14	0.06	0.082	0.61429	0.71589
KN807047.1	34691	34800	1	-0.229697	11	0.0017	0.031	0.32212	0.55182
KN807055.1	12524	12560	1	-0.113917	10	0.037	0.027	0.59733	0.71125
KN807107.1	59184	59270	1	0.142014	12	0.00037	0.0051	0.90972	0.76771
KN807113.1	64790	64820	1	-0.122833	10	0.025	0.015	0.60267	0.7255
KN807220.1	20584	20605	1	0.158167	10	0.042	0.098	0.85867	0.7005
KN807220.1	20639	20677	1	0.136597	12	0.055	0.056	0.85389	0.71729
KN807264.1	8855	8935	1	0.135500	10	0.0012	0.0025	0.825	0.6895
KN807276.1	23981	24013	1	-0.108750	10	0.14	0.42	0.65	0.75875
KN807286.1	4741	4777	1	-0.106250	10	0.071	0.027	0.59	0.69625
KN807290.1	7511	7547	1	-0.111333	10	0.026	0.13	0.53367	0.645
KN807319.1	13696	13809	1	0.309028	12	1.3e-05	0.00032	0.96944	0.66042
KN807334.1	2398690	2398740	1	-0.156823	16	0.013	0.17	0.16646	0.32328
KN807335.1	1670633	1670705	1	-0.110083	10	0.017	0.064	0.092667	0.20275
KN807335.1	2125447	2125480	1	0.117917	10	0.00013	0.00051	0.96667	0.84875
KN807335.1	3433892	3434159	1	-0.103333	14	0.049	0.077	0.59738	0.70071
KN807356.1	3407	3445	1	0.192583	10	0.0006	0.02	0.86133	0.66875
KN807363.1	2744	2836	1	0.141250	10	5.5e-05	0.00051	0.901	0.75975
KN807425.1	54107	54150	1	0.126875	12	0.0002	0.0017	0.86667	0.73979
KN807450.1	6970	7025	1	-0.146667	10	0.002	0.07	0.42533	0.572
KN807605.1	15808	16231	1	0.104000	10	0.0031	0.0065	0.836	0.732
KN807615.1	5392	5570	1	-0.102333	10	0.0081	0.0064	0.73467	0.837
KN807633.1	12881	13045	1	0.173030	11	0.0066	0.1	0.87394	0.70091
KN807779.1	15697	15938	1	0.212583	10	0.019	0.0094	0.91033	0.69775
KN807925.1	2636	2794	1	0.101833	10	0.00085	0.019	0.86833	0.7665
KN808334.1	5880	5950	1	0.188125	12	0.018	0.044	0.82333	0.63521
KN808435.1	1259	1340	1	0.176917	10	0.11	0.098	0.65367	0.47675
KN808598.1	10241	10271	1	-0.118667	10	0.036	0.035	0.59133	0.71
KN808653.1	176	368	1	-0.146667	12	0.038	0.19	0.47667	0.62333
KN808763.1	9517	9547	1	-0.123917	10	0.022	0.011	0.60333	0.72725
KN808842.1	572	780	1	0.117917	10	0.068	0.15	0.72267	0.60475
KN808951.1	570	680	1	-0.117000	10	0.079	0.098	0.231	0.348
KN809138.1	827	877	1	-0.100476	14	0.079	0.16	0.6031	0.70357
KN809405.1	6938	6968	1	-0.116583	10	0.039	0.045	0.58967	0.70625
KN809463.1	5126	5243	1	-0.155833	12	0.18	0.22	0.34667	0.5025
KN809813.1	217	401	1	0.136833	10	0.037	0.097	0.77633	0.6395
KN810225.1	8450	8480	1	-0.124083	10	0.024	0.015	0.60067	0.72475
KN810982.1	1	36	1	0.103667	10	0.037	0.28	0.19267	0.089
KN811091.1	98	343	1	0.224833	10	0.027	0.082	0.62833	0.4035
KN811124.1	1594	1624	1	-0.112000	10	0.041	0.011	0.606	0.718
KN811283.1	514397	514485	1	-0.173333	10	0.11	0.27	0.030667	0.204
KN811284.1	2300052	2300082	1	-0.117583	10	0.04	0.045	0.58867	0.70625
KN811285.1	540716	540775	1	-0.127381	14	0.026	0.11	0.084762	0.21214
KN811286.1	62768	62798	1	-0.114000	10	0.038	0.045	0.594	0.708
KN811287.1	85791	85821	1	-0.116417	10	0.038	0.045	0.59033	0.70675
KN811288.1	201248	201364	1	0.181750	10	0.023	0.012	0.601	0.41925
KN811288.1	942550	942580	1	-0.123750	10	0.023	0.011	0.605	0.72875
KN811288.1	3179277	3179321	1	-0.115577	13	0.00026	0.0033	0.69846	0.81404
KN811289.1	4710729	4710800	1	-0.152778	12	0.017	0.082	0.76139	0.91417
KN811289.1	5130759	5130789	1	-0.117333	10	0.04	0.045	0.58867	0.706
KN811290.1	1397780	1397849	1	-0.200750	10	0.04	0.039	0.586	0.78675
KN811290.1	2879902	2880006	1	-0.155917	10	0.16	0.18	0.58333	0.73925
KN811292.1	2118750	2119155	1	-0.132083	10	0.34	0.23	0.53367	0.66575
KN811293.1	2405620	2406351	1	0.159744	13	0.0008	0.002	0.80282	0.64308
KN811294.1	340561	340623	1	0.187500	10	0.017	0.06	0.882	0.6945
KN811294.1	1092880	1092910	1	-0.127750	10	0.023	0.011	0.6	0.72775
KN811294.1	2272574	2272604	1	-0.116750	10	0.037	0.045	0.589	0.70575
KN811296.1	875022	875141	1	-0.187847	12	0.027	0.019	0.57611	0.76396
KN811297.1	2625706	2625736	1	-0.119250	10	0.038	0.045	0.591	0.71025
KN811298.1	336269	336576	1	0.116410	13	0.0018	0.0066	0.81564	0.69923
