"","logFC","logCPM","F","PValue","FDR"
"slc11a2",-2.14275364519904,5.01807548868519,29.3309851852436,9.43365181039136e-06,0.000414929741228254
"ewsr1b",1.00389213826909,4.56664655431498,29.133987729523,9.53746506889684e-06,0.000416166531339642
"LOC105940386",0.89759878509462,3.84885924051496,28.9739764815854,9.93004268972256e-06,0.000429884840221217
"acmsd",0.960754769690509,4.03041882253363,28.9428418923114,1.00084265248075e-05,0.000429893195573372
"dnajb11",1.22011297034899,5.05691582655995,28.8558486562537,1.02309811396461e-05,0.000435806074446677
"ssr2",1.02706475780246,6.73149859142176,28.8275117312473,1.03046179843703e-05,0.000435806074446677
"alg10",1.02824425244909,2.94699817266517,28.7936701163371,1.03933057493012e-05,0.000436201488623343
"setdb1b",1.25096469838531,2.71747148492133,28.5898267044712,1.09451479650441e-05,0.00045588199630161
"LOC105915829",1.21017111599272,5.38527395435069,28.5274421123238,1.11202589248375e-05,0.000456435642456505
"apoa2",-0.740139864035229,15.8964141554596,28.5259523296216,1.11244772806787e-05,0.000456435642456505
"LOC105919205",1.05925979423065,3.48597448988869,28.4669393259482,1.12929637409402e-05,0.000459916404797697
"ahr2",0.925399897251307,4.82787999230551,28.4340444856082,1.13880684373954e-05,0.000460379413741177
"commd10",-0.973453554954025,3.93666762783495,28.2894906312218,1.18163097406326e-05,0.000474204897474439
"ints2",1.56505757525636,2.96236036864131,28.1405120550552,1.22758092629772e-05,0.000486564246770778
"nr1d1",2.08070690665025,2.44387425352066,28.1324302833674,1.2301278701553e-05,0.000486564246770778
"ssr4",0.835109655543672,7.35687863833554,28.092867891919,1.24267796200632e-05,0.000486695691784817
"srsf3b",0.917959572641977,4.27140276446386,28.0757064484376,1.24816465153982e-05,0.000486695691784817
"gtf2b",1.00617285542091,4.84173109013859,28.0384853427557,1.26015420876267e-05,0.000487910411251914
"fbxo11b",1.0457792152197,3.2617940272613,27.9011624929722,1.30546933851667e-05,0.000499099714018156
"si:dkey-91i10.3",0.918265225792071,7.43547455421209,27.8959926700696,1.30720914548226e-05,0.000499099714018156
"ND4",-1.41538664993049,10.0691062584636,27.8187318443928,1.33350858950835e-05,0.000502247295085029
"ND1",-1.68554545918379,8.96044788753847,27.8137343156546,1.33522919087877e-05,0.000502247295085029
"fkbp5",2.48455688969401,7.31154487689004,28.016440894646,1.34285835535648e-05,0.000502247295085029
"LOC105923898",1.38756061274448,3.09129017582318,27.6428110917166,1.3955353249204e-05,0.000518422514622457
"hsp90aa1.2",4.55201917652565,2.84940469029742,27.8246001564596,1.42438632232716e-05,0.000525588993298975
"pik3c3",0.780143030086626,3.29010319682489,27.3432639347794,1.50839307980063e-05,0.000552876343516259
"ido1",0.888252714603747,6.36898964388184,27.1518641369929,1.58561083344583e-05,0.000576593741508951
"pdia4",1.57642573453384,5.79464865833066,27.131494876467,1.5940750947501e-05,0.000576593741508951
"rgl1",-0.809606118548761,3.89899589291862,27.0503299962782,1.62828740937386e-05,0.000585119227237744
"cry2",1.02303509632654,2.71463121440883,27.0143530825965,1.64370372116689e-05,0.000586823575258152
"LOC105920835",-0.820946787891925,7.67174422494528,26.9812107066346,1.65804417184336e-05,0.000588124313341599
"bckdha",-0.782397137285539,5.85964723200789,26.7756754691295,1.7500325209399e-05,0.00061677428205946
"slc12a4",-1.42208540114732,3.17172960683689,26.7171145350482,1.77723408058447e-05,0.000622371527073465
"msra",0.89723633015084,4.24465214574072,26.5669779685822,1.84906851292902e-05,0.00064267745139225
"hint1",-0.761663466608596,5.15615286415593,26.5418964937689,1.86137000686112e-05,0.00064267745139225
"LOC105920975",0.796921313616377,6.09335210476571,26.523826217581,1.87028723577228e-05,0.00064267745139225
"bhlhe40",2.02325003255714,3.52217785411867,26.4108184472206,1.94939878134988e-05,0.000663952623801746
"psmd3",0.633845443755959,5.28388925646865,26.3540304966523,1.95635367507972e-05,0.000663952623801746
"h3f3c",-0.650371166869407,4.58036020047025,26.2414532150358,2.01575614699571e-05,0.000679915785041867
"nuak2",-1.15464367950223,4.16952751884585,26.1579670732131,2.06105835575523e-05,0.000690957246337943
"tbl2",1.07645458916047,4.87873830001877,26.110344056901,2.0873888643005e-05,0.000695543271268131
"met",0.901527651941592,5.83437984736313,25.999854520513,2.14987961349195e-05,0.00071205048885414
"cpox",2.11758383992327,3.06418899929344,25.9607268243902,2.17248875285826e-05,0.000715230129533815
"ND5",-1.48642910673031,9.31063749385025,25.9182023352361,2.19735055705694e-05,0.000719109128732086
"pi4k2a",0.690307641206303,4.11847951398054,25.8430327819302,2.24204880872356e-05,0.000729395523690066
"hif1al",1.73976243975815,6.18898711000822,25.7811301125844,2.2801908513103e-05,0.000737440547088471
"mta3",0.851021649100666,3.21498373919795,25.7176265200935,2.3188075759053e-05,0.000745544096627329
"slc25a34",-1.18845288410488,5.61064548037792,25.6283042219947,2.37519902357849e-05,0.000759235129746195
"si:ch211-197h24.6",0.883512349018358,3.14735625034776,25.5189238356054,2.44626763292457e-05,0.000777432337908628
"slc27a1a",-1.23177520889146,3.44720991595111,25.456133698586,2.48809391410742e-05,0.000786180479296702
"nsun2",0.935007956063457,3.2045315764856,25.3928043619596,2.53105842429498e-05,0.000792143925856759
"kif1c",0.771736596348095,5.1444951198589,25.3859114233018,2.53578266552909e-05,0.000792143925856759
"taok2b",-1.00545941898655,3.71092244098254,25.3200382207889,2.5814111884129e-05,0.000801841735248256
"mrps5",0.93076636924682,3.15478314930605,25.1353024985979,2.71414198775001e-05,0.000838334418463459
"mydgf",1.64520789005184,2.94480216436342,25.0173018858155,2.80274847832951e-05,0.000860866543790819
"letm2",-0.8688613112057,3.17010948544978,24.9425430015461,2.86048918710123e-05,0.000868633145547695
"LOC105938234",1.26897915115781,3.74549069273763,24.9214909510763,2.87697854887059e-05,0.000868633145547695
"dicer1",1.29622465340357,3.74037885189359,24.8964315025309,2.89673998671248e-05,0.000868633145547695
"flot1b",-0.60006261449025,5.72770692039055,24.8879064732489,2.90349587047754e-05,0.000868633145547695
"coq8b",2.58591941789424,4.05843855147375,25.1729332836897,2.91894998504844e-05,0.000868633145547695
"LOC118556100",-1.0697163993302,4.94390719168249,24.8636280078854,2.92282888189021e-05,0.000868633145547695
"col6a2",-1.83631501746194,2.85937621626453,24.817952702981,2.95957605337521e-05,0.000868876795073095
"LOC105938538",1.00307471855813,5.71318310659116,24.7901356348612,2.98219864926873e-05,0.000868876795073095
"gars1",1.03775709434424,4.66596181278567,24.7794252853352,2.9909584480878e-05,0.000868876795073095
"ifrd2",1.09242438951837,4.09537357755376,24.7752291477723,2.99439792412405e-05,0.000868876795073095
"cdc37l1",-0.960422295979626,3.74761006733483,24.7651629779202,3.00266626162037e-05,0.000868876795073095
"txnl1",0.695538958181939,3.98357568951383,24.7401041146311,3.02335628230911e-05,0.000870283394771491
"park7",-0.918989613439882,7.12289473893032,24.7189079227886,3.04097662508067e-05,0.000870796327327787
"tmem79b",1.0083729464112,3.86245057682516,24.6973371773739,3.05902163740528e-05,0.000871424920334417
"pfkfb4b",2.85500599004159,5.94500982148183,24.9752199632948,3.10758987201274e-05,0.000880697377130208
"ptp4a1",0.975070428779575,3.93939276173621,24.5995116050149,3.14231358834249e-05,0.000885971287626001
"gnai1",1.22188759550561,4.2727088018533,24.5664155295291,3.17104154397106e-05,0.000889509510650656
"LOC105938044",0.815095312644496,2.91802746922089,24.4000000096274,3.31983275018705e-05,0.000926519820331392
"chmp2a",0.714844099913681,3.98342242880996,24.3287610087624,3.3858042754298e-05,0.000938897107220359
"dnajb1b",2.03648370432694,3.62536574324824,24.4112660861814,3.39833620110679e-05,0.000938897107220359
"ddx23",0.615421633187729,4.39951339771166,24.2388434997707,3.47109077797157e-05,0.000946900926706986
"gid4",-1.11135765585598,3.0469227744153,24.2363004847478,3.47353612943373e-05,0.000946900926706986
"mibp2",-1.41170472151407,7.08209529938516,24.2306523837028,3.47897393952003e-05,0.000946900926706986
"LOC105918728",-1.57112593089461,14.2581794579431,24.201212763649,3.54379382124868e-05,0.000959792040848534
"plpbp",-0.967313073438893,4.76331945340918,24.1113163278512,3.59603100486153e-05,0.000966225736031907
"mif",-0.928096035900409,8.10703743580832,24.1046467142466,3.60269690590289e-05,0.000966225736031907
"rhag",-1.53812851094828,2.73056954614796,24.0578518578015,3.64984065414229e-05,0.000974117665848269
"mark3a",0.657782610407267,4.47195917912085,23.9992707329318,3.70979478091252e-05,0.0009853358311815
"aldob",-1.13645199173412,10.0079691695863,23.975064837778,3.73487615315152e-05,0.000987228321635915
"LOC105932668",1.06296453937063,4.36218147510154,23.9427099933713,3.76868608340917e-05,0.000991398855817398
"g6pd",0.747310261307059,3.58780718488062,23.8997146618288,3.81412474645124e-05,0.000994137527626369
"LOC105917291",0.749869364415416,3.85145916874896,23.8718600182075,3.84387624694647e-05,0.000994137527626369
"LOC105915316",-1.57277134668473,2.9527958217433,23.8594789535734,3.85718039541516e-05,0.000994137527626369
"abcc6a",-1.52704051828394,6.13708811743004,23.8565563551221,3.86032810300429e-05,0.000994137527626369
"LOC105925557",0.763796119427172,3.68004158550822,23.8480495620407,3.86950583688692e-05,0.000994137527626369
"tkfc",-1.30867258934825,6.11862653207635,23.7111308885196,4.02049380948235e-05,0.00102615735409758
"LOC105934648",0.91822832396272,6.45567787770198,23.7013974696295,4.03146577819347e-05,0.00102615735409758
"sh3bgrl3",0.8526809521836,4.82400540470865,23.6841383607851,4.05100023279334e-05,0.0010263778469999
"apoc1",-1.25241631733711,15.9151867057373,23.6302448918056,4.11265610256563e-05,0.00103721941522504
"LOC105932359",1.78520160548445,5.51432212165817,23.6111868059698,4.17618931101527e-05,0.00104843327999826
"LOC105920197",-0.762018610158567,3.32500967605227,23.4232811409653,4.35896690912783e-05,0.00108443969353194
"galnt2",1.05412771620553,3.75119224913416,23.4126256201231,4.37206999841303e-05,0.00108443969353194
"naa25",0.885422282288479,3.14273735990044,23.3962289811308,4.39231567135046e-05,0.00108443969353194
"calr",1.45754313983589,6.63867968735192,23.3587615361901,4.43895747958243e-05,0.00108443969353194
"kif16ba",0.871648601344726,4.17709728423794,23.3517171334338,4.44778607332362e-05,0.00108443969353194
"trip12",0.782214305370252,6.27082810665461,23.3453911596636,4.45573035506759e-05,0.00108443969353194
"dnajc3a",0.981539620509321,5.40914359046793,23.343838725209,4.45768226151724e-05,0.00108443969353194
"LOC105923800",1.22869195121763,7.3321944873776,23.3085791611554,4.502263111385e-05,0.00109046002583237
"actr1",0.692982299529761,4.16383393021045,23.2727453594346,4.54806120321344e-05,0.00109672107435384
"dot1l",1.03821403362651,3.71968443622492,23.2473615233676,4.58080627385122e-05,0.00109979357614122
"slc25a48",-2.90361158208998,3.31977293990811,23.544428056499,4.60392574625223e-05,0.0011005384240389
"ggcx",-0.836315464063075,7.65752019469467,23.1208580943627,4.74781603872695e-05,0.00113002132384938
"noc2l",0.849362739010753,3.01648732317597,23.0257210190698,4.87772306107313e-05,0.00115132134769338
"psmb3",0.681813745942696,5.1231395854618,23.0246622141115,4.87919014209818e-05,0.00115132134769338
"atp6v0cb",0.670467465962543,5.11636762128138,22.8997002125261,5.05571314515408e-05,0.00118787653299389
"polr1f",-1.21785011017284,3.10203314584881,22.8586888316939,5.11513225388947e-05,0.00119112414330962
"stxbp3",0.625600748388724,4.33152117580044,22.8489124179095,5.12940723590023e-05,0.00119112414330962
"ddost",0.921081932592235,6.77710708931597,22.8454116153786,5.13452931910478e-05,0.00119112414330962
"dcn",-1.24223952392313,4.8468676529344,22.7690559654761,5.24762481582222e-05,0.00120296119984155
"tut4",0.864552425084361,3.24313854071731,22.7566743162127,5.26621497911319e-05,0.00120296119984155
"slc2a9l2",-1.15223495165573,6.76392859224905,22.752474452819,5.2725368375278e-05,0.00120296119984155
"gch2",-1.39933222918453,6.03119188808955,22.7521173530386,5.27307473921085e-05,0.00120296119984155
"rnf113a",0.745032122617536,3.32329988363194,22.6924798966584,5.36373967283135e-05,0.00121858845955483
"trim25",-1.20948174926039,3.78970490901141,22.5979445713187,5.51090865690594e-05,0.00123544686304356
"acaca",2.0473725011589,6.41121822699361,22.7311955533821,5.51130063216748e-05,0.00123544686304356
"LOC118556018",1.37837576893432,6.08538576877004,22.5919145236193,5.5204420877924e-05,0.00123544686304356
"LOC105931956",0.98973592111665,5.07764756710274,22.5872511365934,5.52782699724836e-05,0.00123544686304356
"sel1l",1.06494098838332,2.87845091327937,22.497258949292,5.67243700746268e-05,0.00126263395413076
"LOC105915764",-1.92480931826709,4.75091324284646,22.5107042067775,5.88371752803241e-05,0.0012934431357735
"prpf31",0.779706969388276,3.63013626900125,22.3653852949749,5.89173920501543e-05,0.0012934431357735
"agtpbp1",1.23319127329285,3.62437195968259,22.3511493661449,5.91595249708114e-05,0.0012934431357735
"LOC105927218",-1.49388916757044,12.2896745131747,22.356349331535,5.93512923526206e-05,0.0012934431357735
"tln1",-0.883953091988489,3.35537046423007,22.3339210665937,5.94539849412407e-05,0.0012934431357735
"foxred1",-0.932011252098568,4.17303024762908,22.3300696070143,5.95200278920872e-05,0.0012934431357735
"faf1",0.956804059159742,3.25914462127201,22.2494024001724,6.09215440789848e-05,0.00131868759585141
"LOC118564186",1.37863744247799,6.44746881895392,22.2131144118406,6.15635421834663e-05,0.00132735825460666
"nup54",0.523841339341489,4.40173801755302,22.1415907557552,6.28503093392238e-05,0.00134980859666817
"ftsj3",0.832960089332826,3.97281119788446,21.9653948262608,6.61451697508995e-05,0.00141504335910679
"hibadhb",0.70121557553361,4.28129775522647,21.9198658851045,6.70264173963839e-05,0.0014244945698311
"rab2a",0.725388257382988,4.45805297914898,21.9158297709187,6.71051461597409e-05,0.0014244945698311
"mief2",0.734315828306083,3.41602432365331,21.872160182099,6.79633524204588e-05,0.00143716350618339
"slc27a6",0.816488744165407,6.36486058833441,21.8436017456488,6.85309651632943e-05,0.00144361397114097
"LOC105915496",-0.862053148157037,13.0958344896906,21.8147893037677,6.91087928998576e-05,0.00144428192633781
"LOC105937306",-2.1423449971297,2.83501594939434,21.8012452155124,6.93822241927688e-05,0.00144428192633781
"LOC105923787",-0.836741802908949,6.48796173228746,21.7956104683132,6.94963221037869e-05,0.00144428192633781
"ndufa8",-0.66483856166293,6.13856723963066,21.7661693444367,7.00957636354517e-05,0.00144428192633781
"pacsin3",0.765216543317392,4.62511680706318,21.7644782842556,7.01303631328127e-05,0.00144428192633781
"ralgapa2",1.10478084666345,4.22686744021277,21.7640647158879,7.01388276340841e-05,0.00144428192633781
"paip2b",0.911705058935253,5.32184535222021,21.7076979057577,7.13028249209146e-05,0.00146277213214622
"mecr",-0.826551251249407,4.46041293140012,21.6115388878668,7.33367436963064e-05,0.00149890489532451
"selenoi",1.91611258184957,2.63063020448439,21.5656486621141,7.43292991228984e-05,0.00151356476510258
"atg4c",-1.41866549541641,3.05862730449274,21.4967986080807,7.58456301502002e-05,0.00153874271057491
"calub",1.26860876130311,5.53066367236968,21.4627638556138,7.66074511118228e-05,0.00154848443460589
