"","logFC","logCPM","F","PValue","FDR"
"eif4a3",0.625267126044879,5.01238510527283,12.1516147147159,0.00164459928558626,0.00780829608994237
"tfa",-0.582111429424839,15.3200621577063,12.132766163194,0.00165617160927299,0.00785645514045115
"LOC105931459",1.06628434279529,4.32009268993897,12.123413474251,0.00166194644230384,0.0078770530515401
"napsa",0.656447842307677,4.34602175034635,12.0953765243161,0.00167938861777329,0.00795286702886955
"asb13b",-0.833481716186091,4.69120937343404,12.0904005686907,0.00168250483793269,0.00796076729686225
"ist1",0.466412828552638,3.67295653386397,12.0806493682776,0.00168862971027983,0.00798287716863157
"pno1",-0.711159752349258,7.00560040442672,12.0713698055816,0.00169448071030586,0.00800001958235059
"dnaja3a",0.465696034928015,4.67605871795635,12.0702851736029,0.00169516602645297,0.00800001958235059
"LOC105933147",1.57424483487732,4.51398096886183,12.1066044546234,0.00171517017421504,0.00808154717704915
"ostc",0.573940646504262,7.01546844324348,12.0385025484887,0.0017153811487116,0.00808154717704915
"comtd1",-0.718935951612077,10.6153392918062,12.0282294055773,0.00172197088106324,0.00810564717815556
"gne",-1.03811187234634,4.41670373977094,12.0213875502608,0.00172637477378097,0.00811942558276115
"LOC105917223",0.58399697639011,7.54658264689846,12.011438243738,0.00173280056244759,0.0081426816173819
"sf3b1",0.633461282233885,3.76695158999179,11.9724243029174,0.00175824826033221,0.00825520831366908
"LOC105921249",-0.989762951297484,4.97661467085468,11.9389822495859,0.00178038305450401,0.00835200173520737
"chmp4ba",0.668933171427481,3.19912175356309,11.9314063840946,0.00178543911560578,0.00836857992975328
"sde2",0.638130698265188,4.30838134915472,11.9220187764022,0.00179172584769297,0.00839089327991135
"tm4sf4",-1.60779751578147,6.15356612704358,11.9540488971652,0.00180716567640555,0.00845599735223635
"vbp1",-0.464439244845122,4.09095036509629,11.8938713676395,0.00181071950993132,0.00845959335852695
"fnta",-0.543719426220191,4.85666586807475,11.8934411083694,0.00181101152837145,0.00845959335852695
"LOC118560191",-1.01343708782204,3.89658295737286,11.86693330995,0.00182910096811123,0.00853683966271267
"naa15a",0.740048059677262,3.66259292665109,11.8622574938942,0.00183231204352524,0.00854457304096844
"LOC105931507",0.70449414478291,5.99357115133897,11.8540399620902,0.00183797012880751,0.00856369471879973
"rela",-0.788826083411935,4.05424924818305,11.8387855199439,0.00184852350763357,0.00860214493981588
"cog1",0.534490160291792,4.56866833211479,11.8375924746095,0.00184935164038966,0.00860214493981588
"smg5",0.710232128095674,2.89533443615952,11.8311331346199,0.00185384225078146,0.00861574361352195
"slc12a7b",-0.852191363918906,5.05026460377087,11.8287653487183,0.00185549131366033,0.00861612436022341
"LOC105927073",0.64114143198877,3.73688837921446,11.8169699786977,0.00186372993951646,0.00863999693654744
"LOC105927369",0.932480474323128,3.27117569396852,11.8165853248477,0.00186399927050348,0.00863999693654744
"kalrna",0.717415662591186,3.56761642232966,11.81466179696,0.00186534673766493,0.00863999693654744
"ptprk",-1.06492240851932,4.60567344743997,11.8027949137545,0.00187385289193499,0.00867209023557118
"LOC105937258",-1.98804368463431,2.82825603429884,11.820130869905,0.00188687674582891,0.00872501963714664
"LOC105921030",-0.572051464615754,9.07867046792856,11.7741059336086,0.00189400331081133,0.00875061361583252
"immt",0.557207264842059,4.52402933960334,11.7675055111207,0.00189871197942539,0.00876500290754054
"LOC110368901",-1.2648144276808,3.75329428023093,11.7840348410442,0.00190199361580896,0.00876746155845301
"zmpste24",0.790386670848428,4.0933585797142,11.7623007615945,0.00190243391037367,0.00876746155845301
"wdr24",0.868821370708487,3.72425149245906,11.7462671978385,0.00191394919425899,0.00880366334629101
"arpp19a",0.773982891728156,5.76399631146911,11.7447171186361,0.00191506644534221,0.00880366334629101
"ppfia1",0.553597942163891,3.94642457306302,11.7446802763238,0.00191509300876029,0.00880366334629101
"rabac1",0.505987105163402,3.50563523732614,11.7365386565977,0.00192097291849615,0.00882331587793803
"chmp5b",0.597990167712993,3.57371914262636,11.7304020239349,0.00192541771172928,0.00883119932669908
"rrp12",0.58738447561746,5.0419082617572,11.7297346257917,0.00192590178114081,0.00883119932669908
"tmem67",-1.36727933261865,2.98753262003683,11.7181352215863,0.00193433596469711,0.00886248261158726
"LOC105917072",-0.60084722643479,10.3399713801613,11.7090217485432,0.001940990572129,0.00888556716533324
"LOC105930298",0.511490168103693,5.58370820925193,11.70343732674,0.00194508050754885,0.00889688238810614
"rptor",0.812965022476601,3.33209704811824,11.6950889995988,0.00195121205800838,0.00891750947209481
"LOC105935514",0.414789363831659,3.70505011894759,11.6918897497096,0.00195356732702514,0.00892085810962146
"ypel3",-0.7391773056454,4.70346515152814,11.687303221044,0.00195694926371987,0.0089288855202754
"LOC105930597",0.430367650435263,5.36715825288662,11.6611895867793,0.00197632545158528,0.00900981536717734
"LOC105917813",0.685818400546919,4.0040629378727,11.651651680571,0.00198345413961522,0.00903217918323635
"nsmaf",0.993228940318186,4.641786300806,11.6502332775595,0.00198451663393043,0.00903217918323635
"aox6",0.680856542798424,7.03538070827442,11.6290088513779,0.00200048906448401,0.00909734398389834
"LOC105916663",-0.706284584786804,5.30606147837252,11.6175119255891,0.00200919903745735,0.00912940190738886
"LOC110369569",-1.02706141620691,6.30994689686589,11.6031435403983,0.00202014206665725,0.00917154507223911
"utp15",0.760168903588958,3.19519035071768,11.5926949735102,0.00202814019146587,0.0092002597134318
"hadhb",-0.666422889146329,5.94795292700073,11.5853990461518,0.00203374533690682,0.00921808067791731
"LOC105928126",-0.913339659433246,3.05874565419799,11.5818896742409,0.0020364473970639,0.00922272470268315
"wu:fb55g09",1.20957109976937,4.15911933835164,11.5941281030771,0.00204262117609944,0.0092430709680615
"LOC105935953",-0.718297310858408,3.22229368395598,11.5698654593664,0.00204573497011275,0.00924954840927623
"impdh2",0.708337676672462,3.5333410244504,11.5658728244677,0.0020488290208467,0.00925592601200916
"adh5",-0.604025647946124,8.75314399439572,11.5536113184904,0.00205836260648172,0.00929136092810879
"LOC105935202",-0.707159936752684,3.99062478467263,11.5487653045214,0.00206214369738495,0.00930079249238921
"LOC105921766",-1.03080002409768,6.34477712644158,11.5433880959264,0.00206634804034223,0.0093121160047554
"pde6d",-1.02632508632069,3.79364983413451,11.5371015590729,0.00207127512201777,0.00932079852625944
"ghitm",0.45443102696296,5.54061536219812,11.5366044207282,0.00207166529630575,0.00932079852625944
"tnks1bp1",0.704994537914171,3.51712502821909,11.5313803907747,0.00207577013333527,0.00933163057487924
"nat10",0.579386291024981,3.80325615927118,11.5132887989622,0.00209005387477746,0.00938790056862649
"nccrp1",-0.949247809728881,3.58583835556466,11.5112097724856,0.0020917021092338,0.00938790056862649
"LOC105939524",1.98349106183737,4.66637929280411,11.6115724338818,0.0021002858496213,0.00941873703198852
"thoc1",0.785412860181537,2.83669529149456,11.4957430228365,0.0021040082117009,0.00942429602834561
"ebna1bp2",0.43096638872328,4.72146302678143,11.4915429659352,0.00210736347774859,0.00942429602834561
"slc38a9",-0.898952385394372,3.80331553514242,11.4908692537349,0.0021079022189212,0.00942429602834561
"slu7",0.653716056394919,3.61889904408144,11.4897300722071,0.00210881351634825,0.00942429602834561
"cpsf6",-0.473627433421384,4.35708315352092,11.487243559261,0.0021108041019606,0.00942429602834561
"kdm6ba",-0.95427828823448,3.55847965005675,11.4859877181107,0.00211181024134627,0.00942429602834561
"efhd1",-0.999315025436375,5.85571268069988,11.4796468341452,0.00211689827588183,0.00943934040616243
"nup133",0.588877157590709,3.19196219525272,11.470510700813,0.00212425258166683,0.00946445761264525
"snd1",0.51269893335251,7.08070977107385,11.461223989097,0.00213175641169817,0.00948278414097698
"ier2b",1.88868644022945,4.78302074381932,11.5696191881394,0.00213336003034654,0.00948278414097698
"zgc:56095",-0.772540001877,3.21768430493961,11.4590215860259,0.00213354019323182,0.00948278414097698
"psmb2",0.631077798084293,4.64470871964224,11.442333398107,0.00214710892314135,0.00953538356981514
"LOC118566385",-0.798813912062863,6.04003455479088,11.4365797969529,0.00215180862708106,0.0095485422370393
"xylt2",-0.563519120980434,3.23964376668256,11.4233757484268,0.0021626361641762,0.00958884970212964
"LOC118561842",-0.781080370294683,6.60256580234633,11.4209307706513,0.00216464754120377,0.00958893986981067
"rbm33a",0.690884195134928,2.81949115361912,11.4191125105908,0.00216614465593031,0.00958893986981067
"cgrrf1",-1.4617189233862,3.61230887739434,11.4497194441704,0.00218214337511658,0.00965199056829522
"ciao2a",-1.28570870215561,4.67197703463607,11.4011109952495,0.0022092084064182,0.00976384872868749
"LOC105930962",-0.468737457646048,4.01497458051856,11.3586730250301,0.00221655176376184,0.0097815022655842
"ube2al",0.58992671677586,3.7164253220387,11.3584252860124,0.002216760971793,0.0097815022655842
"rfk",0.70912533059285,4.90770954947412,11.3516104422003,0.00222252427791407,0.00979906854849362
"pmt",-0.712322839725458,7.76371974661078,11.3299015832813,0.00224099169309982,0.00987257398130033
"LOC118566451",-0.719606310178216,4.51670766946411,11.3229477100711,0.00224694228315134,0.00989086362911613
"hmg20b",-0.666583385111485,4.46739636866409,11.316028444911,0.00225288021790558,0.00990343711775107
"utp18",0.770080997061341,2.89120899893435,11.3154222962644,0.00225340120667635,0.00990343711775107
"atxn2",0.745598160342445,2.99697294856068,11.2877943393242,0.00227728645405938,0.0100004160738167
"rhoua",0.649833454850383,5.90160942399243,11.2803643269964,0.00228375654313076,0.010018009899799
"surf2",-0.820352179914183,4.22290701864954,11.2790110246525,0.00228493714338812,0.010018009899799
"gstt2",-0.758146723179539,6.13343316234485,11.27094911931,0.00229198391530065,0.0100408984592215
"LOC105923155",2.51951931980892,5.90172058142685,11.3668743390814,0.0023168248348944,0.0101416424699438
"snx24",0.887388134659844,3.51528325681049,11.2261138639079,0.00233160481944315,0.010198220602465
"sfxn2",-0.659054253093635,7.42034147585386,11.2128839290799,0.00234343715260317,0.0102418262837935
"p4hb",0.688376840876114,8.71839910874609,11.2047934289137,0.0023507049603328,0.0102654296043763
"LOC110367407",-1.97785815332139,3.21155877341643,11.2679280705351,0.00237817697099552,0.0103771563385186
"erh",-0.492031114550282,5.56122119775127,11.1539814514119,0.00239691099425477,0.0104439039317935
"nupr1b",1.26860069972821,8.89034622314933,11.172512911577,0.00239727296506428,0.0104439039317935
"si:ch211-210c8.6",-0.685094159140359,3.775825991267,11.1447125064762,0.00240544517494191,0.0104712094788841
"polr1a",0.577973548408016,5.20248889122224,11.1070824299775,0.00244043128870084,0.0106151038174661
"wbp2",0.847482772339729,2.95249822595667,11.1037870487941,0.00244352123326481,0.0106201420873438
"zdhhc3b",-1.51546623332895,2.73639007338088,11.0740066312436,0.00247163778936197,0.0107338582669132
"LOC105926923",-0.850329209646302,5.67520019171233,11.0695876793225,0.0024758395769596,0.0107436195691586
"LOC105933124",0.48279947088691,9.19244644449084,11.0652724262985,0.00247995021839697,0.0107529702687275
"xpo1b",0.647997375025169,3.25705246227698,11.0589707880191,0.00248596632475796,0.010770561744302
"abcg8",-0.856314835908055,5.47969250808674,11.0457159962359,0.00249867211420618,0.0108170860503193
"tbca",0.667808950433393,3.11350087129024,11.0430864702598,0.00250120106661746,0.0108195149207418
"mccc1",-0.615127973154145,5.27927425391097,11.0251961698696,0.00251848076804084,0.0108789434691768
"si:dkey-262k9.2",-1.31266046795977,4.18263121142835,11.0644583315756,0.00251889687818516,0.0108789434691768
"LOC118560162",-1.26019050908416,3.43011180129949,11.0388250352475,0.00252322476351601,0.0108880310426845
"ube4a",-0.815217752472369,4.66627782474251,11.0185204080942,0.00252496172779607,0.0108880310426845
"tnpo1",-0.794286903773086,3.80239570506817,11.0033213409855,0.0025397846675401,0.0109433668512033
"lrpap1",0.617251230817532,3.63360713182657,10.9910362583717,0.00255183452199382,0.01098667674387
"pdxdc1",-0.894573298997227,3.05649408358899,10.9859198993285,0.00255687114281115,0.010999747686366
"echs1",-0.62062524737538,6.40222206221319,10.96895376245,0.00257364996060604,0.011057627462517
"sept8a",-0.665867413791302,6.00878821936614,10.9682509188004,0.0025743476085889,0.011057627462517
"LOC105915653",-0.443364985399053,7.18790875695851,10.9434248337869,0.00259912187562961,0.0111553255833033
"rab10",0.442442117801131,4.72474978484076,10.933946315543,0.00260864853617092,0.0111874802276659
"ddx3xa",0.458573713703061,6.67912009161426,10.9278742702218,0.00261477126725152,0.0112049979948159
"tp53",-0.516462814243203,4.21018517786291,10.9187632981493,0.00262398747368584,0.011235734525175
"LOC118556528",-2.88701588778471,3.04266883959004,11.0256555085459,0.00263112942289931,0.0112575483012454
"atp5mc3a",-0.437945257333979,9.46353534269901,10.9043012085611,0.00263868884276793,0.0112811129529845
"slc46a3",-1.15605745334371,5.50104465884675,10.8949457549516,0.00265733432318139,0.0113433052725972
"mxd1",0.725798328210614,4.32920014174349,10.886056976462,0.0026573621664433,0.0113433052725972
"lratb.1",-1.05677432303481,4.25415384665356,10.8829369331477,0.00266715370945103,0.0113762692742915
"wwp2",0.454376779401059,4.14635480971813,10.8721372619533,0.00267170540107762,0.0113784636452234
"dip2bb",-1.06160444719634,3.78860782438299,10.8770884321537,0.00267180730556263,0.0113784636452234
"camlg",0.578283850890351,3.53179662972368,10.8644644306781,0.00267964747499999,0.0113951688405476
"LOC105929369",-0.778239109056296,3.98307812033072,10.8642448832215,0.00267987510200584,0.0113951688405476
"rpl23a",-0.484730001697686,10.6627941024983,10.8543014891704,0.00269020638274189,0.0114209975205471
"ndufa1",-0.570611539651589,5.40437896834038,10.853205498719,0.00269134776098783,0.0114209975205471
"rtraf",0.571139157127599,3.73058793609986,10.8524054238286,0.00269218129985978,0.0114209975205471
"LOC105927986",-0.620591249273573,5.40036691804862,10.8432783584092,0.00270170990590923,0.0114525837029213
"cers3a",-1.11659200044818,5.05647381861426,10.8373837047744,0.00271710362383269,0.011501248406471
"huwe1",0.535913091748491,5.35021570282695,10.8283498765809,0.00271737389596324,0.011501248406471
"g6pd",0.494692584286628,3.58780718488062,10.8242867080241,0.00272165424283007,0.0115105038669844
"tgfbr1b",-0.586456211680201,6.21475091598996,10.8184254493601,0.00272784164476897,0.0115278042758953
"LOC105924776",-1.00808065951484,11.1357323901987,10.811670076146,0.0027349917975819,0.0115491435507721
"odr4",-0.55356197497954,6.14682728676896,10.8034736943822,0.00274369440922162,0.0115770006614739
"LOC110369142",-0.882699993458132,3.57740062542891,10.7894125645249,0.00275869385773727,0.0116313641333125
"gnas",0.560326809383402,3.45756418578051,10.7749810212689,0.00277418074273321,0.0116876978724499
"LOC105930058",-0.622007030667687,3.78995307900152,10.7690965088221,0.0027805225507635,0.0117054463890488
"LOC105932102",-1.42065877048371,7.61867453574404,10.7989539053297,0.00278706664579618,0.0117240186829284
"cnot6a",-0.531052902137623,3.57294523959165,10.7356149109123,0.00281690590376065,0.011840480626052
"chmp2a",0.466237583346412,3.98342242880996,10.7166671775456,0.00283772377907002,0.0119188734433361
"ifi35",-0.688680825824638,3.33453594610023,10.7115053640066,0.00284342387526237,0.0119336980657958
"leap2",1.50339044473704,3.48113515686012,10.7450084662611,0.00285650185878723,0.0119794410523358
"calr",0.971287735301898,6.63867968735192,10.6822584743133,0.00287595555213034,0.0120484443899466
"sec31a",0.523771614356681,3.69069797850955,10.6810230427083,0.00287733857475445,0.0120484443899466
"slc9a3r1b",-0.76387666310173,5.455182863723,10.6612343485059,0.00289958969974972,0.0121323776021491
"LOC105923191",-2.48379419216116,5.42626315754875,10.770373417502,0.00290354638286199,0.012134836363095
"eloa",0.450518904705227,3.14594071824389,10.6568086020846,0.00290459160673572,0.012134836363095
"pcnx1",0.739459497905749,3.58552504562365,10.6539219463338,0.00290785908928699,0.0121392629255124
"luc7l3",-0.474604869131434,3.82649596308444,10.6462579436849,0.00291655349399687,0.0121663210242753
"chchd2",0.575383305839807,5.76225884876968,10.6427795467304,0.00292050882911387,0.0121735841868598
"supt16h",0.717176997240102,4.02006757403031,10.6348125627398,0.00292959009312842,0.0122021866151667
"nedd8l",0.613580597573127,3.4321440450621,10.6285137904098,0.00293679145709071,0.0122229215980959
"sgk1",-2.33766470088631,6.6327885259223,10.7329708635927,0.00294368334462509,0.0122271368908021
"LOC105917880",-1.55012415329417,5.22899772313363,10.6800376505848,0.00294610163800811,0.0122271368908021
"tmem9",-0.862764022578907,4.544423888615,10.6182288549963,0.00294859140023243,0.0122271368908021
"cnot6l",-0.620459255298455,5.1417032432654,10.616695847612,0.0029503546147624,0.0122271368908021
"LOC105938387",-0.814666791114894,4.66147043325654,10.6160671126534,0.00295107809491709,0.0122271368908021
"LOC105931812",1.73888846112413,7.39974465900046,10.6817116122252,0.00295114780903863,0.0122271368908021
"gnb1b",-0.807987154044901,4.58782503800552,10.6093479507652,0.00295882178072752,0.0122497004144879
"ebag9",-0.791291633309058,3.69774166033649,10.6028294747894,0.00296635520008297,0.0122716485252492
"safb",-0.440009438840235,3.74049687116074,10.6000600279385,0.00296956213799865,0.0122756786727192
"LOC105938391",-0.784759743210716,3.29500280080026,10.5957664201653,0.00297454142993335,0.0122796490544928
"gon4l",0.667773458369702,2.94899292222602,10.5946096546019,0.00297588447427758,0.0122796490544928
"mrpl37",0.507122127755814,3.80890390556675,10.5919577849965,0.00297896586303526,0.0122796490544928
"ppp2r5a",-0.376827876260195,4.04565844284126,10.5896247193567,0.00298167966720288,0.0122796490544928
"LOC105934899",0.57089958782171,4.04771988491679,10.5896158612818,0.00298168997594543,0.0122796490544928
"gpt2l",-0.76880552636303,9.15166878715563,10.5724006965302,0.00300179750621518,0.012353205605667
"LOC105929885",0.622006050483653,3.68882053263725,10.5696756268635,0.00300499385439416,0.0123571101058034
"LOC105925557",0.500125634084997,3.68004158550822,10.555747819262,0.00302138799295819,0.0124110583153396
"cdc123",0.535559888611404,3.98847208220518,10.5546979434404,0.00302262769811562,0.0124110583153396
"ccz1",0.522186074630538,3.38016443784444,10.5523076119135,0.00302545228261074,0.0124133855595476
"bag3",0.798287380006863,3.24837061901639,10.546811777183,0.00303195739042832,0.0124307992040081
"isca2",-0.74074865554018,5.4461398405571,10.5183227324841,0.00306592179125698,0.0125606840598591
"etnk1",-1.40396256900749,5.36794952227744,10.5328774937656,0.00310019060537079,0.0126916217038932
"LOC105927314",-1.00777886428126,3.39332915424085,10.4822438822717,0.00310952694973314,0.0127203714059768
"hscb",-0.652911237569862,4.14323554696405,10.4762773387485,0.00311680262578682,0.0127406548970825
"srek1",-0.531135417484631,4.30976007938649,10.4593032816434,0.00313760197149121,0.0128161483204002
"glula",2.54073083264544,5.69575544066046,10.5572880561074,0.0031555810719903,0.0128800183621401
"rsrp1",-1.01800715351879,5.37118473387473,10.4282066404676,0.00317609741765113,0.0129541421381646
"LOC105920254",-0.748196995320305,6.9286135589429,10.4218798822195,0.00318399191947069,0.0129767142870644
"rpl23",-0.52149768816893,10.6320247042643,10.3976074242949,0.00321447665462049,0.0130912538126692
"LOC105933849",0.461209577247414,6.96887218026484,10.3845931316555,0.00323095182871427,0.0131486107729615
"LOC105916076",-0.69751584547791,4.19673196884414,10.3806854367784,0.00323591652263914,0.0131590747348151
"LOC105927375",0.49791376645253,5.18412816985284,10.3625888884606,0.00325901597571955,0.013243214955289
"mycbp2",-0.404281600541753,4.05108170575839,10.3572841836392,0.00326582098991531,0.0132610663238954
"LOC105939657",-2.15660208886366,4.13980753904853,10.4571520819808,0.00327340588407914,0.0132820557569499
"gnpnat1",-0.841785353892211,3.68860503798117,10.3231669343251,0.00330995683882167,0.0134198313940949
"LOC105921684",-0.691430127985779,4.84094396387163,10.3214132716973,0.00331224285227116,0.0134198313940949
"LOC105931956",0.661255875875472,5.07764756710274,10.3129724724915,0.00332326992604511,0.0134545935592018
"rae1",0.639929645107068,2.82995064144009,10.3080804109778,0.00332967911339743,0.0134706223439728
"LOC105916202",-0.817831508835897,3.59552053280403,10.283659789915,0.00336187385237829,0.0135908694414528
"atp6v1f",0.636660318950772,3.51529182740609,10.2761482811405,0.0033718442562737,0.0136211607060932
"pacsin3",0.521881002410075,4.62511680706318,10.2685900580295,0.00338190899312847,0.013651788285037
"syap1",0.532953137624756,4.03261453688124,10.2557919930793,0.00339902550435298,0.0137108160109558
"castor1",-0.952346129789058,3.0041219115311,10.2495203631876,0.00340744759747659,0.0137250167154726
"prpf6",0.800635367351693,2.88078787795224,10.2477952797182,0.00340976815127071,0.0137250167154726
"LOC105919358",-0.737105774722768,3.50056738324345,10.2475969332354,0.00341003507336042,0.0137250167154726
"got1",1.0303587361407,6.92203975232112,10.2313710503082,0.00343194766347897,0.0138031077204151
"LOC105917239",-2.12239662008201,6.79990300745967,10.3298772117401,0.00343565627929341,0.0138079226780374
"LOC105929138",-1.18495741415353,3.4831828491503,10.2222824745873,0.00346252925400248,0.0138962769713579
"LOC118564568",-0.883565683791788,4.2222386843356,10.208791059926,0.00346269542574761,0.0138962769713579
"snx1a",1.18726036297041,2.82634326180887,10.1928966976778,0.00348451805355539,0.0139736544554686
"unassigned_gene_2",-0.985709215259974,3.15174845988871,10.182005194158,0.00349955784038176,0.0140237383428709
"LOC105937203",0.481887375912031,3.67945482694834,10.1781554411849,0.00350489066594543,0.0140272809803212
"LOC105920197",-0.496936044627189,3.32500967605227,10.177683823446,0.00350554457383801,0.0140272809803212
"nudc",0.506655043343536,3.7008715386329,10.1666181281581,0.00352092537544163,0.0140785801557659
"LOC105921473",0.572828967298458,5.9515448811354,10.1518295946673,0.0035415949649202,0.0141509368583803
"prr15lb",0.636103777083552,6.01112225105872,10.1437180073987,0.00355298812354078,0.0141861501112761
"rrs1",0.695661693444983,3.22179794284925,10.1039792590673,0.00360937989682752,0.0144008495448169
"LOC105930392",0.627080060881726,3.74080161207947,10.0914981042537,0.00362729091710707,0.0144618168689301
"ptmab",-0.470187446379515,7.65345317416865,10.0889049478624,0.00363102427921274,0.0144662112225447
"ND6",-1.38506741039857,3.95558246003284,10.1290421031938,0.00364010024452425,0.0144918690401117
"gid4",-0.698510809510626,3.0469227744153,10.0752729861937,0.00365071876179816,0.0145225039376257
"LOC105937619",-0.810779122494687,4.04801863286852,10.0736453205883,0.00365307801850424,0.0145225039376257
"LOC105923871",-1.05563948308852,4.54295078909121,10.078606004399,0.00365704554265485,0.0145277719606332
"mettl5",-0.607376861353379,3.3869225800258,10.0668483163267,0.00366294795364971,0.0145407132484954
"eef1g",-0.521325414301865,10.8842019287673,10.0636631723303,0.00366758304023591,0.0145486086256977
"si:ch211-107o10.3",-1.39394413231942,6.05753608571068,10.0918736440114,0.00367889773648881,0.0145829702633132
"senp6a",0.897943658221928,2.96544978831083,10.0514799359534,0.00368537105166717,0.0145981052176269
"LOC118560550",-0.829552039491969,4.80307190649226,10.0439475081672,0.00369641543402928,0.0146207768376724
"traf4a",-1.07348646801334,4.17106055440958,10.0498816317356,0.00369894462929326,0.0146207768376724
"LOC105918716",-0.755951200711601,4.05255199047332,10.0421389919414,0.00369907249567156,0.0146207768376724
"naa10",-0.448218235916142,5.70680426454272,10.0352123480483,0.0037092682348086,0.0146467340131306
"mrpl44",0.581830091716868,3.3205619573962,10.0340597858532,0.00371096771194814,0.0146467340131306
"rgl1",-0.48677435742311,3.89899589291862,10.0259177470949,0.00372299737269532,0.0146760790157295
"LOC105927522",-1.14195239538911,5.65730832082675,10.0330475205384,0.00372374140177203,0.0146760790157295
"ewsr1b",0.579269222735009,4.56664655431498,10.0142307258628,0.00374033855650424,0.0147309322232524
"sephs1",-0.596912905791855,3.26795125519296,9.99228227039219,0.00377314258864088,0.0148494903023247
"lztr1",-0.559635668618019,3.27498694022936,9.98904461936703,0.00377800788540758,0.0148580023991208
"LOC105934056",-1.41601790501792,2.80200443808515,9.98464116450858,0.00378463597535651,0.0148734300160901
"LOC105929264",-0.783929092638223,3.72896161570539,9.98171519820441,0.00378904711231661,0.014880129302512
"LOC105927120",-1.11157935565768,6.65938960343032,9.97611754859891,0.0038071167579861,0.0149404196541096
"itfg1",0.579074695552079,3.46327886539617,9.95690655575148,0.00382667281651779,0.0150064530279706
"fbxo28",-0.669641991934988,3.99924781858237,9.93545497259186,0.00385953352590426,0.0151245298114195
"dnajb11",0.701940774238672,5.05691582655995,9.92387393756971,0.00387740097109719,0.015183725455194
"COX1",-0.975877800065029,13.8741886421285,9.90532069154332,0.00391679143924295,0.0153270600234575
"gnaz",1.45304678451078,2.33518206215012,9.89380852895177,0.00392420619200385,0.0153353982482445
"fam20a",-0.769956154297672,5.1119823028173,9.89362052711696,0.00392450078851946,0.0153353982482445
"lonrf1",0.763219257183033,3.24294232846735,9.88143849278976,0.00394364106502132,0.0153928360634026
"bdh1",-0.743378349897449,4.4808600777589,9.87992572351148,0.00394602496291709,0.0153928360634026
"LOC105929857",0.604303505600756,4.34283054876965,9.87892746903813,0.00394759891767873,0.0153928360634026
"hemgn",-0.745136823771615,5.20106261897902,9.85985595274174,0.00397780013374252,0.0154996067578429
"sbno1",0.578449084631942,3.13434561538389,9.85799846331827,0.00398075496458554,0.015500135124144
"LOC105926518",0.635440411836073,5.58293949713772,9.84987348813791,0.00399370788393766,0.0155294654172411
"riox1",-0.56012834450386,3.16216359730343,9.84973020148161,0.0039939367224407,0.0155294654172411
"nfyc",0.578435691853863,4.56309509177247,9.84237161298939,0.00400570801158079,0.0155383536020562
"pex11g",-0.709361733189276,3.69604975425875,9.84093310841921,0.00400801352965899,0.0155383536020562
"lnx2b",-0.56500514044509,3.97692027433258,9.83907678844015,0.00401099081367709,0.0155383536020562
"scarb2a",-0.790603325042708,6.92842187971248,9.83899376851851,0.00401112402228474,0.0155383536020562
"LOC105938165",-0.608431989422027,3.72429060809421,9.83857204598952,0.00401180076608596,0.0155383536020562
"rars1",0.815902057783404,3.14170995605976,9.83771296814549,0.00401317972261183,0.0155383536020562
"eef2k",1.15925071029721,5.21248891872704,9.83932031229116,0.00403479969733714,0.0156046069882819
"LOC105936828",-0.714026595155332,3.50802283455743,9.8235623199652,0.00403596783145449,0.0156046069882819
"dnajb6b",0.683843662170919,4.45598892248604,9.80779480469664,0.00406152503295003,0.0156923855454387
"c8h18orf25",-0.565993258546912,3.24971495194455,9.80048563778317,0.00407343174206248,0.0157078223576944
"slc40a1",-1.45848156030007,6.66221547098384,9.83748999668179,0.004076069114302,0.0157078223576944
"hacd2",0.646927658096208,4.17071791240129,9.79843599343819,0.00407677742158144,0.0157078223576944
"LOC105919911",-0.762753383760757,3.73375332310037,9.79833127447055,0.00407694843660055,0.0157078223576944
"LOC105915827",0.541807371804495,9.71206472313962,9.7954738171143,0.00408161791037136,0.0157148006100992
"kras",-0.962015851321622,4.01280867197374,9.76832084830851,0.00412656317786455,0.0158767280279211
"mtrex",0.677327877431446,2.91019797635313,9.75800546799565,0.00414338554389676,0.0159303033009401
"LOC105932359",1.11293834564823,5.51432212165817,9.73903327949877,0.0041871855431099,0.0160874536100756
"prrc2c",0.657428124468654,3.00761165179137,9.72582627394576,0.00419724289453132,0.0161148334037243
"ptpmt1",-0.731261610605942,3.47360796534454,9.72277686913504,0.00420238581497703,0.0161233197562761
"tbc1d15",0.608604857463166,3.43460960554394,9.71547505858363,0.00421472833723502,0.0161593977671675
"LOC105929237",2.62791657003514,3.80251348135312,9.81366318638534,0.00422829821472334,0.0161993479052828
"dalrd3",-0.859379533764594,3.70788451092625,9.70585998294101,0.00423104103164535,0.0161993479052828
"toe1",-1.29981243876245,2.9153174979594,9.70306714767691,0.00423579210214981,0.016206252594029
"LOC105918003",1.34049393725325,2.97086440858591,9.69583109120136,0.00425081693316324,0.0162524280240136
"cdk11b",0.705050192221816,2.78733999671971,9.69068889151133,0.00425691927167299,0.0162644490310341
"si:dkeyp-44a8.4",-0.982626543504659,3.98415394857235,9.68802919935002,0.00426807103042282,0.0162838546520316
"nf2a",-0.868916501607357,3.18655458188763,9.68418107175762,0.0042680725896203,0.0162838546520316
